COUNTRY,REGION,YEAR,GOVERNMENT DEBT AS % OF GDP,INDEPENDENCE,LESSTHANONE,DEBT%GDPWINSOR
Belgium,Western Europe,1902,46.2,1830,,46.2
Belgium,Western Europe,1903,46.7,1830,,46.7
Belgium,Western Europe,1904,47.4,1830,,47.4
Belgium,Western Europe,1905,47.2,1830,,47.2
Belgium,Western Europe,1906,45.4,1830,,45.4
Belgium,Western Europe,1907,44.6,1830,,44.6
Belgium,Western Europe,1908,49.5,1830,,49.5
Belgium,Western Europe,1909,51,1830,,51
Belgium,Western Europe,1910,49.6,1830,,49.6
Belgium,Western Europe,1911,49.3,1830,,49.3
Belgium,Western Europe,1912,48.7,1830,,48.7
Belgium,Western Europe,1913,49.5,1830,,49.5
Belgium,Western Europe,1914,,1830,,
Belgium,Western Europe,1915,,1830,,
Belgium,Western Europe,1916,,1830,,
Belgium,Western Europe,1917,,1830,,
Belgium,Western Europe,1918,,1830,,
Belgium,Western Europe,1919,,1830,,
Belgium,Western Europe,1920,102.7,1830,,102.7
Belgium,Western Europe,1921,117.2,1830,,117.2
Belgium,Western Europe,1922,129.1,1830,,129.1
Belgium,Western Europe,1923,118.2,1830,,118.2
Belgium,Western Europe,1924,96.9,1830,,96.9
Belgium,Western Europe,1925,107.4,1830,,107.4
Belgium,Western Europe,1926,104.9,1830,,104.9
Belgium,Western Europe,1927,80.1,1830,,80.1
Belgium,Western Europe,1928,69.4,1830,,69.4
Belgium,Western Europe,1929,59.2,1830,,59.2
Belgium,Western Europe,1930,57.5,1830,,57.5
Belgium,Western Europe,1931,62.9,1830,,62.9
Belgium,Western Europe,1932,77.4,1830,,77.4
Belgium,Western Europe,1933,71.7,1830,,71.7
Belgium,Western Europe,1934,71.3,1830,,71.3
Belgium,Western Europe,1935,84.8,1830,,84.8
Belgium,Western Europe,1936,78.4,1830,,78.4
Belgium,Western Europe,1937,67.2,1830,,67.2
Belgium,Western Europe,1938,68.1,1830,,68.1
Belgium,Western Europe,1939,70.4,1830,,70.4
Belgium,Western Europe,1940,,1830,,
Belgium,Western Europe,1941,,1830,,
Belgium,Western Europe,1942,,1830,,
Belgium,Western Europe,1943,,1830,,
Belgium,Western Europe,1944,,1830,,
Belgium,Western Europe,1945,,1830,,
Belgium,Western Europe,1946,118.3,1830,,118.3
Belgium,Western Europe,1947,98.6,1830,,98.6
Belgium,Western Europe,1948,74.2,1830,,74.2
Belgium,Western Europe,1949,78.3,1830,,78.3
Belgium,Western Europe,1950,73.7,1830,,73.7
Belgium,Western Europe,1951,64.5,1830,,64.5
Belgium,Western Europe,1952,66.3,1830,,66.3
Belgium,Western Europe,1953,68.5,1830,,68.5
Belgium,Western Europe,1954,69.9,1830,,69.9
Belgium,Western Europe,1955,68.6,1830,,68.6
Belgium,Western Europe,1956,65.9,1830,,65.9
Belgium,Western Europe,1957,62.8,1830,,62.8
Belgium,Western Europe,1958,67.2,1830,,67.2
Belgium,Western Europe,1959,70.3,1830,,70.3
Belgium,Western Europe,1960,69.7,1830,,69.7
Belgium,Western Europe,1961,68,1830,,68
Belgium,Western Europe,1962,65.7,1830,,65.7
Belgium,Western Europe,1963,63.9,1830,,63.9
Belgium,Western Europe,1964,59.4,1830,,59.4
Belgium,Western Europe,1965,57.7,1830,,57.7
Belgium,Western Europe,1966,55.3,1830,,55.3
Belgium,Western Europe,1967,54.1,1830,,54.1
Belgium,Western Europe,1968,54.8,1830,,54.8
Belgium,Western Europe,1969,52.2,1830,,52.2
Belgium,Western Europe,1970,48.3,1830,,48.3
Belgium,Western Europe,1971,45.5,1830,,45.5
Belgium,Western Europe,1972,44.8,1830,,44.8
Belgium,Western Europe,1973,42.2,1830,,42.2
Belgium,Western Europe,1974,38.7,1830,,38.7
Belgium,Western Europe,1975,39.6,1830,,39.6
Belgium,Western Europe,1976,39.4,1830,,39.4
Belgium,Western Europe,1977,42.2,1830,,42.2
Belgium,Western Europe,1978,45.5,1830,,45.5
Belgium,Western Europe,1979,49.2,1830,,49.2
Belgium,Western Europe,1980,53.6,1830,,53.6
Belgium,Western Europe,1981,63.5,1830,,63.5
Belgium,Western Europe,1982,74.2,1830,,74.2
Belgium,Western Europe,1983,84.3,1830,,84.3
Belgium,Western Europe,1984,89.9,1830,,89.9
Belgium,Western Europe,1985,97.2,1830,,97.2
Belgium,Western Europe,1986,102.4,1830,,102.4
Belgium,Western Europe,1987,106.6,1830,,106.6
Belgium,Western Europe,1988,108.1,1830,,108.1
Belgium,Western Europe,1989,106.2,1830,,106.2
Belgium,Western Europe,1990,106.6,1830,,106.6
Belgium,Western Europe,1991,109.2,1830,,109.2
Belgium,Western Europe,1992,111.5,1830,,111.5
Belgium,Western Europe,1993,118.1,1830,,118.1
Belgium,Western Europe,1994,115.3,1830,,115.3
Belgium,Western Europe,1995,113.6,1830,,113.6
Belgium,Western Europe,1996,112.8,1830,,112.8
Belgium,Western Europe,1997,109.9,1830,,109.9
Belgium,Western Europe,1998,105.3,1830,,105.3
Belgium,Western Europe,1999,103.5,1830,,103.5
Belgium,Western Europe,2000,99.6,1830,,99.6
Belgium,Western Europe,2001,99.1,1830,,99.1
Belgium,Western Europe,2002,98,1830,,98
Belgium,Western Europe,2003,95.4,1830,,95.4
Belgium,Western Europe,2004,92.9,1830,,92.9
Belgium,Western Europe,2005,91.7,1830,,91.7
Belgium,Western Europe,2006,87.5,1830,,87.5
Belgium,Western Europe,2007,85.3,1830,,85.3
Belgium,Western Europe,2008,90.4,1830,,90.4
Belgium,Western Europe,2009,95.3,1830,,95.3
Belgium,Western Europe,2010,98.2,1830,,98.2
Bolivia,LAC,1914,19.4,1825,,19.4
Bolivia,LAC,1915,13.4,1825,,13.4
Bolivia,LAC,1916,13.7,1825,,13.7
Bolivia,LAC,1917,10.4,1825,,10.4
Bolivia,LAC,1918,9.4,1825,,9.4
Bolivia,LAC,1919,12.1,1825,,12.1
Bolivia,LAC,1920,9.9,1825,,9.9
Bolivia,LAC,1921,24.7,1825,,24.7
Bolivia,LAC,1922,25,1825,,25
Bolivia,LAC,1923,21.7,1825,,21.7
Bolivia,LAC,1924,25.5,1825,,25.5
Bolivia,LAC,1925,27.8,1825,,27.8
Bolivia,LAC,1926,25.1,1825,,25.1
Bolivia,LAC,1927,32.5,1825,,32.5
Bolivia,LAC,1928,43.1,1825,,43.1
Bolivia,LAC,1929,38.4,1825,,38.4
Bolivia,LAC,1930,58.5,1825,,58.5
Bolivia,LAC,1931,103,1825,,103
Bolivia,LAC,1932,170.2,1825,,170.2
Bolivia,LAC,1933,161,1825,,161
Bolivia,LAC,1934,105.6,1825,,105.6
Bolivia,LAC,1935,111.4,1825,,111.4
Bolivia,LAC,1936,105.2,1825,,105.2
Bolivia,LAC,1937,58.6,1825,,58.6
Bolivia,LAC,1938,77.6,1825,,77.6
Bolivia,LAC,1939,74.9,1825,,74.9
Bolivia,LAC,1940,57.9,1825,,57.9
Bolivia,LAC,1941,55.8,1825,,55.8
Bolivia,LAC,1942,53.1,1825,,53.1
Bolivia,LAC,1943,41.3,1825,,41.3
Bolivia,LAC,1944,45,1825,,45
Bolivia,LAC,1945,,1825,,
Bolivia,LAC,1946,,1825,,
Bolivia,LAC,1947,50.9,1825,,50.9
Bolivia,LAC,1948,40.8,1825,,40.8
Bolivia,LAC,1949,48.9,1825,,48.9
Bolivia,LAC,1950,75.4,1825,,75.4
Bolivia,LAC,1951,57.2,1825,,57.2
Bolivia,LAC,1952,63,1825,,63
Bolivia,LAC,1953,,1825,,
Bolivia,LAC,1954,,1825,,
Bolivia,LAC,1955,,1825,,
Bolivia,LAC,1956,,1825,,
Bolivia,LAC,1957,,1825,,
Bolivia,LAC,1958,,1825,,
Bolivia,LAC,1959,,1825,,
Bolivia,LAC,1960,,1825,,
Bolivia,LAC,1961,,1825,,
Bolivia,LAC,1962,,1825,,
Bolivia,LAC,1963,,1825,,
Bolivia,LAC,1964,,1825,,
Bolivia,LAC,1965,,1825,,
Bolivia,LAC,1966,,1825,,
Bolivia,LAC,1967,,1825,,
Bolivia,LAC,1968,,1825,,
Bolivia,LAC,1969,,1825,,
Bolivia,LAC,1970,38.6,1825,,38.6
Bolivia,LAC,1971,44.4,1825,,44.4
Bolivia,LAC,1972,43.8,1825,,43.8
Bolivia,LAC,1973,48.2,1825,,48.2
Bolivia,LAC,1974,25.3,1825,,25.3
Bolivia,LAC,1975,36.6,1825,,36.6
Bolivia,LAC,1976,40.9,1825,,40.9
Bolivia,LAC,1977,58.1,1825,,58.1
Bolivia,LAC,1978,67.9,1825,,67.9
Bolivia,LAC,1979,79.3,1825,,79.3
Bolivia,LAC,1980,41.9,1825,,41.9
Bolivia,LAC,1981,34.4,1825,,34.4
Bolivia,LAC,1982,35.4,1825,,35.4
Bolivia,LAC,1983,42.1,1825,,42.1
Bolivia,LAC,1984,47,1825,,47
Bolivia,LAC,1985,68.6,1825,,68.6
Bolivia,LAC,1986,178.1,1825,,178.1
Bolivia,LAC,1987,229.3,1825,,229.3
Bolivia,LAC,1988,147.4,1825,,147.4
Bolivia,LAC,1989,97.6,1825,,97.6
Bolivia,LAC,1990,82.8,1825,,82.8
Bolivia,LAC,1991,65.3,1825,,65.3
Bolivia,LAC,1992,64.4,1825,,64.4
Bolivia,LAC,1993,66.5,1825,,66.5
Bolivia,LAC,1994,84.2,1825,,84.2
Bolivia,LAC,1995,73.9,1825,,73.9
Bolivia,LAC,1996,54.3,1825,,54.3
Bolivia,LAC,1997,45.8,1825,,45.8
Bolivia,LAC,1998,68.8,1825,,68.8
Bolivia,LAC,1999,72.1,1825,,72.1
Bolivia,LAC,2000,72.6,1825,,72.6
Bolivia,LAC,2001,81.3,1825,,81.3
Bolivia,LAC,2002,84.3,1825,,84.3
Bolivia,LAC,2003,94.3,1825,,94.3
Bolivia,LAC,2004,89.1,1825,,89.1
Bolivia,LAC,2005,82.7,1825,,82.7
Bolivia,LAC,2006,55.3,1825,,55.3
Bolivia,LAC,2007,40.8,1825,,40.8
Bolivia,LAC,2008,36.9,1825,,36.9
Bolivia,LAC,2009,47.3,1825,,47.3
Bolivia,LAC,2010,44.4,1825,,44.4
Brazil,LAC,1861,25.6,1822,,25.6
Brazil,LAC,1862,28.6,1822,,28.6
Brazil,LAC,1863,46.1,1822,,46.1
Brazil,LAC,1864,29.1,1822,,29.1
Brazil,LAC,1865,37.2,1822,,37.2
Brazil,LAC,1866,35.2,1822,,35.2
Brazil,LAC,1867,38.9,1822,,38.9
Brazil,LAC,1868,38.1,1822,,38.1
Brazil,LAC,1869,32.2,1822,,32.2
Brazil,LAC,1870,27.8,1822,,27.8
Brazil,LAC,1871,31.8,1822,,31.8
Brazil,LAC,1872,29.4,1822,,29.4
Brazil,LAC,1873,25.5,1822,,25.5
Brazil,LAC,1874,24.2,1822,,24.2
Brazil,LAC,1875,33.7,1822,,33.7
Brazil,LAC,1876,31.6,1822,,31.6
Brazil,LAC,1877,33.4,1822,,33.4
Brazil,LAC,1878,34.8,1822,,34.8
Brazil,LAC,1879,32.2,1822,,32.2
Brazil,LAC,1880,28,1822,,28
Brazil,LAC,1881,30.3,1822,,30.3
Brazil,LAC,1882,29.9,1822,,29.9
Brazil,LAC,1883,30.6,1822,,30.6
Brazil,LAC,1884,39.6,1822,,39.6
Brazil,LAC,1885,38.8,1822,,38.8
Brazil,LAC,1886,37.1,1822,,37.1
Brazil,LAC,1887,36.8,1822,,36.8
Brazil,LAC,1888,42.8,1822,,42.8
Brazil,LAC,1889,100.6,1822,,100.6
Brazil,LAC,1890,94.3,1822,,94.3
Brazil,LAC,1891,43.2,1822,,43.2
Brazil,LAC,1892,34.1,1822,,34.1
Brazil,LAC,1893,25.2,1822,,25.2
Brazil,LAC,1894,34.9,1822,,34.9
Brazil,LAC,1895,42.5,1822,,42.5
Brazil,LAC,1896,45.8,1822,,45.8
Brazil,LAC,1897,45.6,1822,,45.6
Brazil,LAC,1898,44.9,1822,,44.9
Brazil,LAC,1899,51.5,1822,,51.5
Brazil,LAC,1900,59.9,1822,,59.9
Brazil,LAC,1901,84,1822,,84
Brazil,LAC,1902,88.4,1822,,88.4
Brazil,LAC,1903,67.1,1822,,67.1
Brazil,LAC,1904,62.3,1822,,62.3
Brazil,LAC,1905,71.2,1822,,71.2
Brazil,LAC,1906,46.6,1822,,46.6
Brazil,LAC,1907,50.2,1822,,50.2
Brazil,LAC,1908,60.3,1822,,60.3
Brazil,LAC,1909,58.1,1822,,58.1
Brazil,LAC,1910,56,1822,,56
Brazil,LAC,1911,55,1822,,55
Brazil,LAC,1912,48.8,1822,,48.8
Brazil,LAC,1913,58,1822,,58
Brazil,LAC,1914,65.9,1822,,65.9
Brazil,LAC,1915,66.5,1822,,66.5
Brazil,LAC,1916,58.1,1822,,58.1
Brazil,LAC,1917,46.3,1822,,46.3
Brazil,LAC,1918,43.4,1822,,43.4
Brazil,LAC,1919,30.5,1822,,30.5
Brazil,LAC,1920,24.8,1822,,24.8
Brazil,LAC,1921,54.8,1822,,54.8
Brazil,LAC,1922,55.9,1822,,55.9
Brazil,LAC,1923,56.5,1822,,56.5
Brazil,LAC,1924,48.1,1822,,48.1
Brazil,LAC,1925,39.4,1822,,39.4
Brazil,LAC,1926,45.6,1822,,45.6
Brazil,LAC,1927,52.1,1822,,52.1
Brazil,LAC,1928,40.1,1822,,40.1
Brazil,LAC,1929,46.2,1822,,46.2
Brazil,LAC,1930,59.2,1822,,59.2
Brazil,LAC,1931,75.6,1822,,75.6
Brazil,LAC,1932,73.8,1822,,73.8
Brazil,LAC,1933,93.7,1822,,93.7
Brazil,LAC,1934,81,1822,,81
Brazil,LAC,1935,85.3,1822,,85.3
Brazil,LAC,1936,71.9,1822,,71.9
Brazil,LAC,1937,61,1822,,61
Brazil,LAC,1938,60.2,1822,,60.2
Brazil,LAC,1939,55.7,1822,,55.7
Brazil,LAC,1940,56.7,1822,,56.7
Brazil,LAC,1941,50,1822,,50
Brazil,LAC,1942,42.4,1822,,42.4
Brazil,LAC,1943,37.5,1822,,37.5
Brazil,LAC,1944,29.1,1822,,29.1
Brazil,LAC,1945,26.5,1822,,26.5
Brazil,LAC,1946,18.8,1822,,18.8
Brazil,LAC,1947,13.9,1822,,13.9
Brazil,LAC,1948,10.7,1822,,10.7
Brazil,LAC,1949,9.8,1822,,9.8
Brazil,LAC,1950,9,1822,,9
Brazil,LAC,1951,6.9,1822,,6.9
Brazil,LAC,1952,5.5,1822,,5.5
Brazil,LAC,1953,14,1822,,14
Brazil,LAC,1954,14.7,1822,,14.7
Brazil,LAC,1955,17,1822,,17
Brazil,LAC,1956,34.6,1822,,34.6
Brazil,LAC,1957,22.1,1822,,22.1
Brazil,LAC,1958,30.6,1822,,30.6
Brazil,LAC,1959,24,1822,,24
Brazil,LAC,1960,22.3,1822,,22.3
Brazil,LAC,1961,25.7,1822,,25.7
Brazil,LAC,1962,23.7,1822,,23.7
Brazil,LAC,1963,20.4,1822,,20.4
Brazil,LAC,1964,22.2,1822,,22.2
Brazil,LAC,1965,21.9,1822,,21.9
Brazil,LAC,1966,17.4,1822,,17.4
Brazil,LAC,1967,16.3,1822,,16.3
Brazil,LAC,1968,17.4,1822,,17.4
Brazil,LAC,1969,18.4,1822,,18.4
Brazil,LAC,1970,18.3,1822,,18.3
Brazil,LAC,1971,20.1,1822,,20.1
Brazil,LAC,1972,26.5,1822,,26.5
Brazil,LAC,1973,21.1,1822,,21.1
Brazil,LAC,1974,21.2,1822,,21.2
Brazil,LAC,1975,24,1822,,24
Brazil,LAC,1976,26.1,1822,,26.1
Brazil,LAC,1977,28.7,1822,,28.7
Brazil,LAC,1978,32.4,1822,,32.4
Brazil,LAC,1979,30.8,1822,,30.8
Brazil,LAC,1980,48.2,1822,,48.2
Brazil,LAC,1981,53.7,1822,,53.7
Brazil,LAC,1982,52.3,1822,,52.3
Brazil,LAC,1983,47.9,1822,,47.9
Brazil,LAC,1984,91.1,1822,,91.1
Brazil,LAC,1985,58.9,1822,,58.9
Brazil,LAC,1986,56.3,1822,,56.3
Brazil,LAC,1987,107.7,1822,,107.7
Brazil,LAC,1988,75.7,1822,,75.7
Brazil,LAC,1989,33.8,1822,,33.8
Brazil,LAC,1990,50,1822,,50
Brazil,LAC,1991,60.3,1822,,60.3
Brazil,LAC,1992,98.4,1822,,98.4
Brazil,LAC,1993,77.1,1822,,77.1
Brazil,LAC,1994,40.7,1822,,40.7
Brazil,LAC,1995,37.2,1822,,37.2
Brazil,LAC,1996,48.9,1822,,48.9
Brazil,LAC,1997,61.5,1822,,61.5
Brazil,LAC,1998,77.9,1822,,77.9
Brazil,LAC,1999,59.2,1822,,59.2
Brazil,LAC,2000,55.6,1822,,55.6
Brazil,LAC,2001,66,1822,,66
Brazil,LAC,2002,55.1,1822,,55.1
Brazil,LAC,2003,63.5,1822,,63.5
Brazil,LAC,2004,60.4,1822,,60.4
Brazil,LAC,2005,57.6,1822,,57.6
Brazil,LAC,2006,54.5,1822,,54.5
Brazil,LAC,2007,56.5,1822,,56.5
Brazil,LAC,2008,37.6,1822,,37.6
Brazil,LAC,2009,55.1,1822,,55.1
Brazil,LAC,2010,47.5,1822,,47.5
Bulgaria,Eastern Europe,1919,147,1908,,147
Bulgaria,Eastern Europe,1920,59.3,1908,,59.3
Bulgaria,Eastern Europe,1921,62.1,1908,,62.1
Bulgaria,Eastern Europe,1922,35.6,1908,,35.6
Bulgaria,Eastern Europe,1923,58.3,1908,,58.3
Bulgaria,Eastern Europe,1924,39.9,1908,,39.9
Bulgaria,Eastern Europe,1925,28.7,1908,,28.7
Bulgaria,Eastern Europe,1926,40.7,1908,,40.7
Bulgaria,Eastern Europe,1927,120.6,1908,,120.6
Bulgaria,Eastern Europe,1928,158.4,1908,,158.4
Bulgaria,Eastern Europe,1929,152.3,1908,,152.3
Bulgaria,Eastern Europe,1930,152.3,1908,,152.3
Bulgaria,Eastern Europe,1931,155.9,1908,,155.9
Bulgaria,Eastern Europe,1932,269.5,1908,,269.5
Bulgaria,Eastern Europe,1933,315.4,1908,,315.4
Bulgaria,Eastern Europe,1934,344.4,1908,,344.4
Bulgaria,Eastern Europe,1935,274.3,1908,,274.3
Bulgaria,Eastern Europe,1936,229.2,1908,,229.2
Bulgaria,Eastern Europe,1937,177.7,1908,,177.7
Bulgaria,Eastern Europe,1938,157.1,1908,,157.1
Bulgaria,Eastern Europe,1939,153.2,1908,,153.2
Bulgaria,Eastern Europe,1940,153.1,1908,,153.1
Bulgaria,Eastern Europe,1941,133.7,1908,,133.7
Bulgaria,Eastern Europe,1942,101.9,1908,,101.9
Bulgaria,Eastern Europe,1943,121.8,1908,,121.8
Bulgaria,Eastern Europe,1944,286.3,1908,,286.3
Bulgaria,Eastern Europe,1945,285.6,1908,,285.6
Bulgaria,Eastern Europe,1946,357.8,1908,,357.8
Bulgaria,Eastern Europe,1947,,1908,,
Bulgaria,Eastern Europe,1948,,1908,,
Bulgaria,Eastern Europe,1949,,1908,,
Bulgaria,Eastern Europe,1950,,1908,,
Bulgaria,Eastern Europe,1951,,1908,,
Bulgaria,Eastern Europe,1952,,1908,,
Bulgaria,Eastern Europe,1953,,1908,,
Bulgaria,Eastern Europe,1954,,1908,,
Bulgaria,Eastern Europe,1955,,1908,,
Bulgaria,Eastern Europe,1956,,1908,,
Bulgaria,Eastern Europe,1957,,1908,,
Bulgaria,Eastern Europe,1958,,1908,,
Bulgaria,Eastern Europe,1959,,1908,,
Bulgaria,Eastern Europe,1960,,1908,,
Bulgaria,Eastern Europe,1961,,1908,,
Bulgaria,Eastern Europe,1962,,1908,,
Bulgaria,Eastern Europe,1963,,1908,,
Bulgaria,Eastern Europe,1964,,1908,,
Bulgaria,Eastern Europe,1965,,1908,,
Bulgaria,Eastern Europe,1966,,1908,,
Bulgaria,Eastern Europe,1967,,1908,,
Bulgaria,Eastern Europe,1968,,1908,,
Bulgaria,Eastern Europe,1969,,1908,,
Bulgaria,Eastern Europe,1970,,1908,,
Bulgaria,Eastern Europe,1971,,1908,,
Bulgaria,Eastern Europe,1972,,1908,,
Bulgaria,Eastern Europe,1973,,1908,,
Bulgaria,Eastern Europe,1974,,1908,,
Bulgaria,Eastern Europe,1975,,1908,,
Bulgaria,Eastern Europe,1976,,1908,,
Bulgaria,Eastern Europe,1977,,1908,,
Bulgaria,Eastern Europe,1978,,1908,,
Bulgaria,Eastern Europe,1979,,1908,,
Bulgaria,Eastern Europe,1980,,1908,,
Bulgaria,Eastern Europe,1981,3.9,1908,,3.9
Bulgaria,Eastern Europe,1982,6.7,1908,,6.7
Bulgaria,Eastern Europe,1983,10.3,1908,,10.3
Bulgaria,Eastern Europe,1984,14.9,1908,,14.9
Bulgaria,Eastern Europe,1985,22,1908,,22
Bulgaria,Eastern Europe,1986,27,1908,,27
Bulgaria,Eastern Europe,1987,29.4,1908,,29.4
Bulgaria,Eastern Europe,1988,39.6,1908,,39.6
Bulgaria,Eastern Europe,1989,48,1908,,48
Bulgaria,Eastern Europe,1990,57.1,1908,,57.1
Bulgaria,Eastern Europe,1991,115.2,1908,,115.2
Bulgaria,Eastern Europe,1992,146,1908,,146
Bulgaria,Eastern Europe,1993,299.1,1908,,299.1
Bulgaria,Eastern Europe,1994,183.5,1908,,183.5
Bulgaria,Eastern Europe,1995,106.4,1908,,106.4
Bulgaria,Eastern Europe,1996,108,1908,,108
Bulgaria,Eastern Europe,1997,95.7,1908,,95.7
Bulgaria,Eastern Europe,1998,82.8,1908,,82.8
Bulgaria,Eastern Europe,1999,74.7,1908,,74.7
Bulgaria,Eastern Europe,2000,74.3,1908,,74.3
Bulgaria,Eastern Europe,2001,65.1,1908,,65.1
Bulgaria,Eastern Europe,2002,59,1908,,59
Bulgaria,Eastern Europe,2003,51.3,1908,,51.3
Bulgaria,Eastern Europe,2004,41.5,1908,,41.5
Bulgaria,Eastern Europe,2005,27.5,1908,,27.5
Bulgaria,Eastern Europe,2006,23.5,1908,,23.5
Bulgaria,Eastern Europe,2007,19.2,1908,,19.2
Bulgaria,Eastern Europe,2008,12.4,1908,,12.4
Bulgaria,Eastern Europe,2009,14.8,1908,,14.8
Bulgaria,Eastern Europe,2010,12.1,1908,,12.1
Canada,North America,1867,31.2,1867,,31.2
Canada,North America,1868,30.8,1867,,30.8
Canada,North America,1869,30.1,1867,,30.1
Canada,North America,1870,30.7,1867,,30.7
Canada,North America,1871,26.1,1867,,26.1
Canada,North America,1872,25.2,1867,,25.2
Canada,North America,1873,26.5,1867,,26.5
Canada,North America,1874,32.5,1867,,32.5
Canada,North America,1875,33.7,1867,,33.7
Canada,North America,1876,38.1,1867,,38.1
Canada,North America,1877,39.3,1867,,39.3
Canada,North America,1878,43.8,1867,,43.8
Canada,North America,1879,37.2,1867,,37.2
Canada,North America,1880,35.7,1867,,35.7
Canada,North America,1881,34.8,1867,,34.8
Canada,North America,1882,37.5,1867,,37.5
Canada,North America,1883,40.5,1867,,40.5
Canada,North America,1884,49.6,1867,,49.6
Canada,North America,1885,55.4,1867,,55.4
Canada,North America,1886,51.9,1867,,51.9
Canada,North America,1887,53.9,1867,,53.9
Canada,North America,1888,58.2,1867,,58.2
Canada,North America,1889,54.4,1867,,54.4
Canada,North America,1890,52.4,1867,,52.4
Canada,North America,1891,46.1,1867,,46.1
Canada,North America,1892,46.1,1867,,46.1
Canada,North America,1893,45.9,1867,,45.9
Canada,North America,1894,50.2,1867,,50.2
Canada,North America,1895,48.7,1867,,48.7
Canada,North America,1896,43.2,1867,,43.2
Canada,North America,1897,37,1867,,37
Canada,North America,1898,38.8,1867,,38.8
Canada,North America,1899,33.5,1867,,33.5
Canada,North America,1900,31.6,1867,,31.6
Canada,North America,1901,30,1867,,30
Canada,North America,1902,28.9,1867,,28.9
Canada,North America,1903,30.4,1867,,30.4
Canada,North America,1904,32.3,1867,,32.3
Canada,North America,1905,27.1,1867,,27.1
Canada,North America,1906,36.3,1867,,36.3
Canada,North America,1907,25.7,1867,,25.7
Canada,North America,1908,27.9,1867,,27.9
Canada,North America,1909,28.5,1867,,28.5
Canada,North America,1910,28.8,1867,,28.8
Canada,North America,1911,27.4,1867,,27.4
Canada,North America,1912,23.9,1867,,23.9
Canada,North America,1913,18.9,1867,,18.9
Canada,North America,1914,21,1867,,21
Canada,North America,1915,16,1867,,16
Canada,North America,1916,14.1,1867,,14.1
Canada,North America,1917,15.5,1867,,15.5
Canada,North America,1918,26.1,1867,,26.1
Canada,North America,1919,36.9,1867,,36.9
Canada,North America,1920,41.6,1867,,41.6
Canada,North America,1921,63.9,1867,,63.9
Canada,North America,1922,58.2,1867,,58.2
Canada,North America,1923,51.1,1867,,51.1
Canada,North America,1924,48.7,1867,,48.7
Canada,North America,1925,55.5,1867,,55.5
Canada,North America,1926,50.7,1867,,50.7
Canada,North America,1927,45.8,1867,,45.8
Canada,North America,1928,44.4,1867,,44.4
Canada,North America,1929,47.1,1867,,47.1
Canada,North America,1930,55.4,1867,,55.4
Canada,North America,1931,69.7,1867,,69.7
Canada,North America,1932,82.5,1867,,82.5
Canada,North America,1933,76.9,1867,,76.9
Canada,North America,1934,74.4,1867,,74.4
Canada,North America,1935,75.7,1867,,75.7
Canada,North America,1936,66.4,1867,,66.4
Canada,North America,1937,68.3,1867,,68.3
Canada,North America,1938,64,1867,,64
Canada,North America,1939,54.7,1867,,54.7
Canada,North America,1940,48.4,1867,,48.4
Canada,North America,1941,48.5,1867,,48.5
Canada,North America,1942,59.8,1867,,59.8
Canada,North America,1943,74.4,1867,,74.4
Canada,North America,1944,99.7,1867,,99.7
Canada,North America,1945,125.8,1867,,125.8
Canada,North America,1946,135.9,1867,,135.9
Canada,North America,1947,117,1867,,117
Canada,North America,1948,105.2,1867,,105.2
Canada,North America,1949,124,1867,,124
Canada,North America,1950,111,1867,,111
Canada,North America,1951,89.1,1867,,89.1
Canada,North America,1952,81.1,1867,,81.1
Canada,North America,1953,82.6,1867,,82.6
Canada,North America,1954,77,1867,,77
Canada,North America,1955,72.3,1867,,72.3
Canada,North America,1956,68.1,1867,,68.1
Canada,North America,1957,61.4,1867,,61.4
Canada,North America,1958,61.7,1867,,61.7
Canada,North America,1959,63.7,1867,,63.7
Canada,North America,1960,61.7,1867,,61.7
Canada,North America,1961,53.2,1867,,53.2
Canada,North America,1962,50.9,1867,,50.9
Canada,North America,1963,50.3,1867,,50.3
Canada,North America,1964,49.1,1867,,49.1
Canada,North America,1965,46.2,1867,,46.2
Canada,North America,1966,49,1867,,49
Canada,North America,1967,47.6,1867,,47.6
Canada,North America,1968,47.4,1867,,47.4
Canada,North America,1969,47.1,1867,,47.1
Canada,North America,1970,42.7,1867,,42.7
Canada,North America,1971,42.7,1867,,42.7
Canada,North America,1972,42.9,1867,,42.9
Canada,North America,1973,41.2,1867,,41.2
Canada,North America,1974,37.5,1867,,37.5
Canada,North America,1975,36.5,1867,,36.5
Canada,North America,1976,35.7,1867,,35.7
Canada,North America,1977,36.2,1867,,36.2
Canada,North America,1978,33.8,1867,,33.8
Canada,North America,1979,37.3,1867,,37.3
Canada,North America,1980,34.1,1867,,34.1
Canada,North America,1981,34.3,1867,,34.3
Canada,North America,1982,37.3,1867,,37.3
Canada,North America,1983,41.5,1867,,41.5
Canada,North America,1984,54.5,1867,,54.5
Canada,North America,1985,58.6,1867,,58.6
Canada,North America,1986,62.3,1867,,62.3
Canada,North America,1987,63.5,1867,,63.5
